,movie_cnt,movie_title,age,reviews
241393,254번,Princess Mononoke,8,"-OK, first off, this movie is violent. People are killed and people's limbs fall off. The PG-13 rating is right."
241394,254번,Princess Mononoke,8,"-What you need to know is I hate gory movies, although this movie did have some gore, All the violence in the beginning is pretty quick and at some parts comical. near the end it gets pretty gory but is still manageable. There are a lot of people on hear saying they showed it to their six year old, Its rated pg-13 so you don't show it to youngsters, I mean really c'mon people the front has a picture of a girl with blood on her face and guy with a sword and scar. If you cannot handle gore whatsoever don't watch this. If you can handle some and not get scared watch it right now, it is so good."
241395,254번,Princess Mononoke,8,"-It is violent, but not too violent. when i first watched it i was 8, and i loved it!"
241396,254번,Princess Mononoke,8,"-An absolutely amazing movie with intense action, fair amounts of blood, an amazing soundtrack, and an amazing story that you won't forget anytime soon. This movie is amazing and a great choice for families that enjoy Japanese movies and anime."
241397,254번,Princess Mononoke,8,"-The animation and story is very unique and focuses on the story of a teenage boy trying to lift a curse caused by a hateful demon. It discusses how violence and hatred brings trouble to people, and how humans are destroying the environment with their greed. A more mature and significantly better animated Fern Gully. I would NOT recommend this to anyone who doesn't like blood or body gore, there is only 2-3 scenes with this but I found it uncomfortable to watch. I also noticed a few cuss words (ass a few times, damn 3-4 times, and bastard once)."
241398,254번,Princess Mononoke,8,"-This is the sequel to the 1995s hit, The Flying Castle but this 1 adds more gory violence and graphic killing with lots of gore;. This drama has tons of bloody/graphic/disturbing and shocking violence characters are sliced,stabbed,shot,blown to bits etc. There are also lots of gory images including a girl eating a wolf and spitting the blood from her mouth,blood is seen splattering,lots of pools blood and some very graphic wounds,(some disturbing and very gory content). There is no swearing or racy content but there is some drinking and flirting. This sequel is epic and very thrilling but due to strong bloody violence its and iffy choice for teens. My rating:R for bloody and graphic violence throughout,disturbing content/images,and intense sequences of gruesome and bloody images."
241671,264번,Puss in Boots,7,-It's a swashbuckling adventure that features the irresistible warrior cat.
241672,264번,Puss in Boots,7,"-It is hilarious but has some rude humor that adults will get but not little kids. It has some suitable lessons like trust and the bond between friends. My family enjoys it every time, but personally, I think it is best if whoever is watching it is at least 7 or 8."
241673,264번,Puss in Boots,7,"-This show is very good, but I think the death character in this movie is too scary"
241674,264번,Puss in Boots,7,"-I loved everything about the movie! most movies have a pros and cons list but I can't think of anything negative to say about this! The pacing was good, the villan atchually scared me, and the story was easy to understand! I didn't come out of the theater with questions as usual. I am putting 5 and up because they do reference curse words by bleeping the characters and cutting to another scene."
241675,264번,Puss in Boots,7,"-Funny, sweethearted take on classic hero."
241676,264번,Puss in Boots,7,-I have seen the 2011 Spin-Off and it is one of my favorite DreamWorks Spin-Offs next to Penguins Of Madagascar.Guys it’s Puss In Boots that’s the way he is you watched Shrek and it was inappropriate and Puss In Boots is a part of the Shrek Franchise.
241677,264번,Puss in Boots,7,"-Contains cartoonish fantasy violence throughout, not many sexual content apart from Puss being coo over his flirtatious sidekick, little to no profanity. There is a gag about how catnip mimics marijuana and how it cures Puss' glaucoma."
241678,264번,Puss in Boots,7,"-Well,a movie about Puss in Boots. It doesn't work 100%,with the wrting being somewhat weak and the new characters unmemorable-but at least Antonito reprises his role and the animation is good."
241679,264번,Puss in Boots,7,-This movie should always have a five star rating.  It's awesome! Many people may like it.
241824,280번,Ralph Breaks the Internet,8,"-Ralph is a big baby in this. It shows the dark web and criminal activity. And, when Ralph and Vanellope were at eBay, Vanellope looked at sections, and said, ""Sports.... food... big baby clothes?? Something called lingerie..."" Should they be putting tHAT IN A KID'S MOVIE? And Ralph and Vanellope go to a ""root"" beer cavern and seem pretty strange after!!"
241825,280번,Ralph Breaks the Internet,8,-i love it !
241826,280번,Ralph Breaks the Internet,8,"-Slighty swearing, no nudity, slighty violence, but too much consumerism, there's fortnite,instagram, ebay, youtube, GTA, disney, DC, Marvel and more! Great role models!"
241827,280번,Ralph Breaks the Internet,8,-I think this movie is very creative and good for younger kids.  but it's kind of cheesy for older kids.
241828,280번,Ralph Breaks the Internet,8,-Disney has out done itself by going out to explore the internet world! This is an amazing sequel although I prefer it to be watched by kids 10 and above due to high violence (and the internet has some crazy stuff not for kids.) It also depicts the strength of friendship.
241829,280번,Ralph Breaks the Internet,8,-AWESOME NEED TO WATCH
241830,280번,Ralph Breaks the Internet,8,"-""Ralph Breaks The Internet"" has quite a bit of consumerism, and most people won't leave without knowing the name of one of the companies shown in the film.  While traveling into the ""Dark Web"" we do encounter many ""scary"" viruses and glitches though.   The movie is still okay for young audiences though."
241831,280번,Ralph Breaks the Internet,8,-The movie itself was pretty solid with it emphasizing about tech today and using terms and and tips to help kids today use the internet. The thing is that the plot is confusing. SPOILERS AHEAD!!!!!!!
241832,280번,Ralph Breaks the Internet,8,"-Sequels are supposed to be more mature and darker but this film. It's more friendlier and better. I love how every single moment of this movie especially when they reach the internet because almost everything they saw in the internet was real except that Google was Mr.Knowsmore and Buzzztube was YouTube. I 100% recommend to everyone except preschooler because this movie has a lot of very mild swearing and the virus scene is very scary for younger or sensetive kids. Look, I watched this when I was 11, I was still scared when Ralph became a virus. So, don't worry"
241833,280번,Ralph Breaks the Internet,8,-really good
241894,282번,Ratatouille,6,-Cute rat tale has some peril and potentially scary moments.
241895,282번,Ratatouille,6,"-Some people might say that the characters in “Ratatouille” are unrealistic, but actually the characters include a lot of true and dramatic character traits like rudeness and jealousy. Not only are the traits in the characters is fabulous, but also the storyline is great. The story started out with the main character introducing himself to us, then as the rat family got exposed, they were forced to the drain which led them to Paris. In Paris, he succeeded in his dreams. I like how the story included the dish Occitan, Occitan is a French Provençal dish of stewed vegetables. About the theme (main lesson in a story), there was a man that kept jumping out to tell the rat not to give up or stop his dreams. For example, sometimes in life, risking your dreams or doing something unexpected can lead to a successful ending."
241896,282번,Ratatouille,6,-I  pirated this movie and still want a refund
241897,282번,Ratatouille,6,"-Remy, a provincial rat with a wonderful sense of smell, hates garbage and risks death to enter a human kitchen where he discovers real food and the cooking of five-star chef, Anton Gusteau, author of ""Anyone Can Cook"". On the day Remy learns his hero has died, he is evicted and ends up alone in Paris. By luck, he discovers Gasteau's restaurant, down to three stars and run by a frozen-food-hawking chef. As Remy enters, so does Linguini, a clumsy youth hired as a garbage boy. To save the soup that Linguini accidentally fouls, Remy throws in some ingredients; the soup is a success and Linguini's career as a chef is born. Can Remy find a way to maintain the fiction and use his gift?"
241898,282번,Ratatouille,6,-this is a work of art.
241899,282번,Ratatouille,6,-This movie changed my life
241900,282번,Ratatouille,6,-A classic that I think is great for anyone.
241901,282번,Ratatouille,6,"-I was watching this movie and it was fine until I heard someone say “Ratatooing” here and also one problem is that, there's no Mickey Mouse here. Education Value has none there is a some drinking and it says “Ratatooing” a lot. It catches Atai Omurzakov dancer man as WALL-E. And yeah I recommend for 22+"
242121,283번,Raya and the Last Dragon,8,-i love this movie every time i watch i i pick up on something new that just adds to the story and makes it so much better and it´s so interesting.
242122,283번,Raya and the Last Dragon,8,-so let me get this out first. I couldn't really focus on the movie so my review might have mistakes.
242123,283번,Raya and the Last Dragon,8,"-It’s fine. Nothing I personally enjoyed. The animation and voice acting do make it bearable. It’s not the best of Disney’s animated movies, but it’s perfectly serviceable family entertainment. I didn’t have that much interest in it, but I’m sure others will!"
242124,283번,Raya and the Last Dragon,8,"-Raya and the Last Dragon was another fun heroine movie from Disney! I liked it, but Raya looks just like Moana and the storyline is kind of like it too. Overall, it’s worth it to watch it though. I think kids 6-7 and up are totally ok to watch it."
242125,283번,Raya and the Last Dragon,8,"-Good ol' movie. Has good action scenes and messages, but here's a quick tip for parents: Sometimes they imply swear words, like a** and b****."
242126,283번,Raya and the Last Dragon,8,"-I don't want to pay $30 plus my existing Disney Plus subscription. Aquafina is awful, and so is her design. It looks like a 4 year old picked up crayons and drew her mom a blue dragon. I don’t understand how Disney went from Moana to Rays and the last dragon. It is unfunny, and cringe worthy. I don’t know why this film attempts to immerse you in the time period when you have Aquafina making a joke about being in a school project. Why was this in the movie? Maybe she is a time traveler like the genie. I normally don’t get this mad over Disney movies, but I am mad. I payed $30 dollars, and wished I got that money back. I don’t underestimate Disney’s talent because this movie is gorgeous, but that doesn’t fix the multiple problems. I’m sorry Disney but you need to get your act together. There is a positive message hidden behind the lackluster jokes, but it is covered in Disney’s blockbuster coat."
242127,283번,Raya and the Last Dragon,8,"-Positive messages, a bit tense at moments"
242128,283번,Raya and the Last Dragon,8,"-Raya and the Last Dragon is a great film. I really hoped this film could live up to my expectations, and for the most part, it did. It feels pretty good to have a good Disney film again, considering I hadn’t loved some of their newest films. I’m not sure if it’s worth $30 to watch it on Disney+, but the decision is up to you. "
242129,283번,Raya and the Last Dragon,8,"-this movie is such a good family movie. People get turned into statues by an evil spirit thing, but thats as bad as it gets. it is very funny, there is some fighting, there is no swearing, and the main charicters are great role models."
242130,283번,Raya and the Last Dragon,8,-Great
243022,330번,Royal Wedding,8,-This movie is really romantic and great dancing.  Fred Astaire and Jane Powell are great dancers and really a cute brother and sister ( in the movie !)
243770,361번,Scooby-Doo! Legend of the Phantosaur,6,-Amazing
243771,361번,Scooby-Doo! Legend of the Phantosaur,6,-I think this was too scary for younger kids.  A good movie for tweens but nothing younger.
243983,385번,Shang-Chi and the Legend of the Ten Rings,7,"-It's appropriate, I liked how it included Rich Brian and 88 rising. "
243984,385번,Shang-Chi and the Legend of the Ten Rings,7,"-This was a great way to get back to theaters. This movie lived up to my expectations. The whole time my heart was racing, it could have been the butter on my popcorn, but that doesn’t matter. The fight choreography is stunning, the writing is fine as wine in the summertime. The costumes are to the nine and the visual effects are breathtaking. I highly recommend this movie."
243985,385번,Shang-Chi and the Legend of the Ten Rings,7,"-great fight scenes and amazing cgi, safe for most kids and even toddlers to watch"
243986,385번,Shang-Chi and the Legend of the Ten Rings,7,-very good movie with good messages and themes. super funny movie that the whole family should enjoy!!
243987,385번,Shang-Chi and the Legend of the Ten Rings,7,"-There is some language; a few uses of s—t, and one mouthing of f—k. Lots of martial arts violence. Cast is mainly Asian. Movie has great messages."
243988,385번,Shang-Chi and the Legend of the Ten Rings,7,"-Parents, in my opinion the only thing you really need to worry about is when someone  says the v word once. However, this is only based on your child’s maturity."
243989,385번,Shang-Chi and the Legend of the Ten Rings,7,"-I think kids should see this to know that there are all sorts of heroes, not only white americans. Great Chinese-American tale, amazing storyline and phenominal graphics. A joke about a lady's genitals, and BS, jacka**, sh*t hell damn and b*tch were repeated a lot throughout the movie, so watch out for that. Amazing messages, but a lot of violence and gore. A man was kicked in the testicles once. Otherwise, amazing."
243990,385번,Shang-Chi and the Legend of the Ten Rings,7,"-VIOLENCE: Shang's father built quite a reputation after his wife died by killing those responsible. But it didn't end there. He continued his brutal behavior for another 10 years before his ""wife"" started calling to him, asking him to safe her. [Spoilers: The voice was not his wife, but a mimic created by the ancient beast called the Dweller. Similar creatures end up attacking a village, sucking the souls from its occupants. To describe the process, the creatures grab the victim and absorb a glowing orb from their body (their soul). Other fighting sequences in the movie are mainly martial arts.] People are stabbed, punched, and kicked in all sorts of ways. Some assassins fall from tall scaffolding, and some fall off cliffs."
243991,385번,Shang-Chi and the Legend of the Ten Rings,7,"-I loved this movie! It got a little confusing at the end, but it was still amazing. It was also very funny.  If you are worried about inappropriate stuff the girl Katy references vagina 2 times.  ( when they are talking abt childbirth and abt changing names normal name Gina to slang gina) I love this movie though!!"
243992,385번,Shang-Chi and the Legend of the Ten Rings,7,"-SHANG CHI AND THE LEGEND OF THE TEN RINGS. The movie was EXCELLENT and for me i am a huge huge huge MARVEL fan, and for me it is on of the best some languege Like S*** and B*** and stuff like that violence is average for 10 and over either then that you should approve to watch the movie GREAT MOVIE."
244039,387번,Sharknado,8,-I think Sharknado is an awesome movie but there is a lot of vilonse and suffering between character. There is also a few kissing sense. Also the language is very harsh. Other than that Sharknado is a great movie! There is also a great role model.
244040,387번,Sharknado,8,"-This is a great B-Movie for ages 10 and up. The whole plot of the movie is laughing as people are killed by sharks that fall out of the sky, but its so bad that it's good. The only thing to worry about is violence and gore, which looks like a video game. (So if your kids can handle Call of Duty, they'll be fine.) This movie is great for a movie night!"
244041,387번,Sharknado,8,"-This movie is so funny! It is literally the worst movie I have ever seen, which makes it that much better! You should watch it! Sharks start swarming in a hurricane, and rain down on people. Everything is fake and really hilarious. The main characters are comical and sometimes a little stupid. A lot gets destroyed, and a few people die. But it's obviously fake, so it will not scare most people. However, don't show it to your little kids."
244042,387번,Sharknado,8,"-This movie interested me because I like shark stuff. There is plenty of violence in this movie. Sharks eating people or even just biting off their legs or their arms. There is a tornado with sharks inside and they have to find a way to survive. A girl is inside a shark and it shows you a man cutting the shark and taking her out of it. There is no sex besides kissing and the language is not strong. People say shit and hell and that is all. There is some drinking in this movie but you should not be worried about that. Nothing happens after they drink, they do not get drunk or anything like that. I think that this movie is okay for kids ages 14 and up because most of the deaths are gruesome. WATCH IT IF YOU ARE 14 AND OLDER THOUGH BECAUSE IT IS AN AMAZING MOVIE."
244043,387번,Sharknado,8,-This movie is amazing. There is a lot of blood and I mean a lot. But the blood looks fake . Their is some bad language but I think that a twelve year old kid should be allowed to watch it. The effects are not well done at all. If they were that would be a different story
244044,387번,Sharknado,8,"-I hate this movie sooooooooooooooooooooooooo much I love it.  Amazing. So funny. With the scene with the school bus, look at the name on the side of the bus."
244045,387번,Sharknado,8,"-My rating:NC-17 for extreme gore,extreme blood,extreme violence,and some sexual content."
244363,392번,Shazam!,8,-There are some inappropriate staff for young kids but beside that it’s really funny. It is also a little bit scary but only for young kids. You should really watch that.
244364,392번,Shazam!,8,"-I have seen many scary movies in my life, but this one literally gave me a painc attack. The monsters are scarier than IT the clown, the violence is insane, and there is a scene where the whole family walks out of a strip club, because Shazam teleported them there. This movie should NOT be 12+, it should be for very mature teens. I will never ever see this movie again, and neither should any other kid."
244365,392번,Shazam!,8,-I went to see it with my mum and two brothers(8 14) and was generally happy with what I saw the boardroom scene is a bit intense for some children but I see so many Asia Ltd over reacting about it they should have done more research. There’s a strip club seen witch is questionable but understandable at the same time. Great movie
244366,392번,Shazam!,8,-It was a great funny movie but there were things that were really scary and a lot of violence.me and my friend called the creatures tongue gremlins because they had gnarled warted drooling tongues and they were called the seven deadly sins from Pandora’s box in Greek mythology and the bible they were really scary and there was a lot of high pitched screaming and people turning to ash which was unsettling it was a very scary movie but nothing  inappropriate
244367,392번,Shazam!,8,"-Okay, so I'm 9 this year, a Gifted Education Program kid studying in Singapore. I understood the plot very well, and although there was a bit of violent parts inside the movie, it was not too scary. However, you can still watch the movie if you are aged 7 and below; just skip the first part and pretend to go to the toilet for about 15 mins, then return back to the cinema. For the rest, do NOT skip any part of the movie even if it was scary: go to the toilet only if you want to pee or poo. I will tell you the 2 scary parts in this movie;"
244368,392번,Shazam!,8,"-Shazam is great. I was no tscared of the boardroom scene because, there is no blood at all and cant see much killing later because its all behind a frosted glass. I did not notice any sex in the movie there is  no kissing at all. I thought the characters Freddy,Billy and Shazam are funny people that probably want to know about superheros and know have there own superhero. I liked the movie so much that I watched it twice. I recommend  my friends and other kids to watch the movie."
244369,392번,Shazam!,8,"-WARNING, SPOILERS . I can see why some people might enjoy this film: the humour, the superheroes, the action. But, honestly, it’s way too scary for children!"
244370,392번,Shazam!,8,-It’s a very good film with a little bit of violence and swearing BUT it has got some positive messages. I think kids can watch it :D
244551,403번,Shrek,8,"-I personally love the movie along with thousands of other people who had the blessing of seeing the classic movie, but there is a bit of cussing and inside jokes that some people might understand. Most kids at the age of 8 has at least heard swearing somewhere before so that's why I think 8 is the appropriate age to see Shrek. Children learn about puberty somewhere around the age of 8, so I think it's safe to say that it is an appropriate age to see Shrek."
244552,403번,Shrek,8,-shrek is love shrek is life i think shrek just took your wife
244553,403번,Shrek,8,-inapproipae
244554,403번,Shrek,8,-shrek is love. shrek is life
244555,403번,Shrek,8,"-Shrek Is an Amazing Movie I have always loved this movie and the whole series, in general, this movie still is funny till this day  Eddie murphy as Donkey is so fun to be around in this movie also Shrek Is so Good The best he has ever been Lord Farquad is a believable villain All the performances is good also all of them are not much to say such a classic to Watch I Give Shrek An A+"
244556,403번,Shrek,8,"-preceding the middling Shrek The Third , the fan favorite Shrek 2 and my personal favorite Shrek Forever After "
244557,403번,Shrek,8,-I saw this movie when I was 8 it was on Cartoon Network though never watched the whole entire thing I noticed something inappropriate for a kids film & A PG Rating but well but before that I never heard those until I noticed one & then I watched a video of the cursing scenes with occasional Mild profanity as it’s used a whole lot While the violence or anything inappropriate isn’t too much the Language is i’m giving this a PG-13 Rating Due to The Language.
244558,403번,Shrek,8,-I loved this and still do. Great movie!
244559,403번,Shrek,8,-Its fine but....There's a bit of swearing but there great messages and role modles. So i would belive this is for kids age 11 and up.
244622,403번,Shrek,7,-When I first watched this film I was a year old and my parents say I used to love it. I would watch shrek 3 times a day inless they had to go out. My parents couldn't believe it. That's probably why they told me.
244623,403번,Shrek,7,"-While simultaneously embracing and subverting fairy tales, the irreverent Shrek also manages to tweak Disney's nose, provide a moral message to children, and offer viewers a funny, fast-paced ride."
244624,403번,Shrek,7,-this movie was made before i was born but i still love it but also be warned that there is a lot of mild swearing for a kids movie but kids probably won't understand it.
244625,403번,Shrek,7,-I didn't see this movie when I was young unlike most other kids. And i've just recently watched it. I still found many scenes funny as the jokes appeal to almost every age. (Unlike that garbage movie: Alvin and the chipmunks)
244626,403번,Shrek,7,-Has great messages and a satisfying story.
244627,403번,Shrek,7,"-I thought that Shrek had a great story and was well written. However, there are uses of 'ass', 'damn' and 'hell'. Also, Princess Fiona shows a bit of cleavage. Nothing too concerning but heads up for parents."
244628,403번,Shrek,7,"-I know I watched this a lot when I was little and I watched it on long road trips but I just watched it again with my little brother (age 5) and I am starting to notice: this movie has multiple adult jokes for older kids. Again I didn't remember anything from when I was younger so it should go over their heads. Swears said: damn, as*, crap, jack-as*, kiss-as*, stupid,  and a line said ""keep your feet of the grass wash your hands wipe your- face"" and another line that people keep reporting but I am 11 and I still don't understand so... It's fine. For violence there is a fire breathing dragon, knights fighting, and more fighting (not graphic) it's pretty funny and I wouldn't worry too much"
244629,403번,Shrek,7,"-Shrek is a sweet,funny film for all of the family. Donkey is very funny and has some good jokes and all the characters have strong personalities. This film has themes of inner beauty and acceptance. Overall it is a lot fun and I would recommend it for kids"
244630,403번,Shrek,7,-MOVIE INFO
244631,403번,Shrek,7,-Don't let your little one watch this movie unless you want you kids saying bad words that I don't care to repeat.  But other then that it's a really good movie!
244943,415번,Singin' in the Rain,8,"-This is my favorite movie of all time. There is just one number that you shouldn't show your young kids. It's called ""Make 'em Laugh."" Cosmo Brown is just flipping off walls which might make your kid hurt themselves trying to do it. Other than that it's a great movie that you should watch."
244944,415번,Singin' in the Rain,8,-I enjoyed the movie “Singin In The Rain” it was a comical movie. My favorite character was Cosmo he had a lot of funny moments. I think that kids will love to watch this movie because of how funny it is. My one favorite song was “Make Em Laugh” by Cosmo.
244945,415번,Singin' in the Rain,8,"-I think that this is a good classic movie. Considering that it is a musical ,with catchy music,I didn't think that there was too much singing in it. The story wasn't to complex, but I still enjoyed watching the movie."
244946,415번,Singin' in the Rain,8,"-A definite classic! There is a lot of kissing and a whole lot of singing. Many parts show behind the scenes of making a movie in the silent era. When they are approached with movies with audio, they need to get in position. It shows what is needed for a show to go on with some what I would call unnecessary singing."
244947,415번,Singin' in the Rain,8,"-This movie is great. For a G rating it does have some smoking, kissing, and some comical violence in the Make ‘Em Laugh! scene but not any other bad stuff"
244948,415번,Singin' in the Rain,8,-A classic for the Whole Family that is just great
244949,415번,Singin' in the Rain,8,"-Singin' in the Rain is a wonderful classic musical for the whole family. There are several kisses, and champagne and cigars are shown. Also there are some suggestive outfits, for only a few shots though. The worst the language gets is ""dumb"" and ""dope"". An awe-inspiring soundtrack and a whimsical storyline make this musical about American stardom in the 1920's a fantastic film everyone is sure to love."
244950,415번,Singin' in the Rain,8,"-'Singin' in the Rain' has countless times been named the greatest musical ever made, and of course there are many reasons for this: all of its songs are memorable, it features the most iconic song-and-dance routine in film history, and it celebrates talent, creativity and imagination. Some of the comic elements in the film may be too sophisticated for children under 10, but the music is universal (and the main focus of the film anyway). A loving tribute to Hollywood and its fickleness, there are some self-centred, manipulative characters and passionate romantic moments to stay aware of."
244951,415번,Singin' in the Rain,8,"-Love it, love it, love it, love it, love it. Loooooooooooooooooooooooooooove IT."
244952,415번,Singin' in the Rain,8,"-CSM doesn't always include everything. Did nobody notice that Olga's dressed inappropriately?(She's only shown in two scenes.) Also, this girl on a poster isn't dressed appropriately. (That's only one 10- second scene.) I love Lina! Also, Don and Kathy kiss 2 times, but that's all. Also, Lina says 2 insults: dope and dumb."
245161,426번,Smallfoot,7,-I think this movie is the best for 5 year olds it’s not as bad as u think it is
245162,426번,Smallfoot,7,-Small Foot is just a masterpiece. It's really adorable as well! definetly would recommend if your into fictional creatures
245163,426번,Smallfoot,7,-I thought the music was great and the movie was really cute.  I would watch it 3 more times.
245164,426번,Smallfoot,7,-This was a fun family movie! The musical numbers were great and it had a very solid storyline. I found it very entertaining and fun.
245165,426번,Smallfoot,7,"-It is very funny and interesting and also sad .It is fine,so the parents can watch it with there kids."
245166,426번,Smallfoot,7,"-I will admit, it was better than I expected. Really good for a kids movie, funny and cute, although a little predictable and silly. Music was so-so. In no way did it come off anti-religious, to me, a religious teen. Totally worth the watch for a fun family movie night."
245167,426번,Smallfoot,7,"-My 160,000,000 year old cranked that Zendata managing the data in movies to be less effective. Excuse me, I think gothic teens will might be bored! ;P Okay, I will capture the Bigfoot in the 1970s instead! #ZendayaRants"
245168,426번,Smallfoot,7,"-An unbelievably great movie, a list of laughs a mile long!"
245169,426번,Smallfoot,7,"-Smallfoot is a good movie that you can watch with friends or family, no violence or scary scenes there is about two or three sad parts in it, and one part with tranquilizers, but aside from that the movie is fun and it will not give any children nightmares the next night hopefully, so do not be worried if they say they will be scared if they watch it"
245336,441번,Song of the Sea,8,"-Song of the Sea is a beautifully told story. although the film is based around a little boy who is cruel to his sister and some parts include strange creatures that might make younger kids scared, it is a great family movie. the animation is incredible and will be very inspiring to young artists."
245337,441번,Song of the Sea,8,"-This is a movie that is worth re-watching again and again. I say that it is for ages six and up because anyone younger would not appreciate it, but it is appropriate for all ages."
245338,441번,Song of the Sea,8,-I loved this movie. The graphics and story were beautiful. I strongly recommend watching it.
245339,441번,Song of the Sea,8,"-its so cute and extremely good, just a little creepy though"
245340,441번,Song of the Sea,8,"-Violance: some mild peril. In the beginning, the audience is left to believe that a woman died. A boy gets almost hit by a car but the act is possibly played for laughs. An antagonist's animals tries to take a child but is protected by other characters and the characters turns to stone by the animals but the child is safe and leaves. Sexy stuff: a wife kisses her husband (brief.) Profanity: Ben makes several religious exclaminations, like ""holy molly!"" and ""Jesus Maria and Josef"" ""feic off"" is written on a door, but i didn't know what it meant, and other children would probably not focus on that. Drinking/drugs/smoking: Conor drinks at a pub in one scene (brief) which seems to be a habit for him since grandma said something like: ""where were you? drinking at the pub?"" no other reference of pub drinking is made. Personally, i think younger kids can watch it for the beautiful animation and soundtrack, but the story might go over younger kids heads. But the csm's age rating is still understandable. a girl goes down to the sea at night alone and swims in one scene, Ben and maybe even Saorise's goal is to go from the city back to the lighthouse without supervision for the major part of the movie, a character's body slowly changes/""ages"", (the character's hair turns white and the body gets weaker.) Overall, a lovely movie that i recommend."
245341,441번,Song of the Sea,8,"-Okay, not to be rude or anything but the Song Of The Sea is a odd movie. The Song Of The Sea is about An Irish youth discovers that his mute sister is a selkie. A half human half seal.  Who must find her voice and free supernatural creatures from the spell of a Celtic goddess. So the whole movie is hand drawn which makes all of them look creepy. Then the music is sooo weird. And not to mention the mom abandoned her family to go with the selkie pod! It was confusing, depressing and just plain weird. I think it might be super popular in Ireland..I just didn't think it was all that good."
245342,441번,Song of the Sea,8,"-scary, great role  models, but it's good and you might  need to go past some parts "
245343,441번,Song of the Sea,8,"-I think that this movie is very good, but is a little sad. I would definitely watch this again. The drawings and sound are incredible. Very good."
245344,441번,Song of the Sea,8,-This movie is really great. It is very complex and I had a hard time understanding the story but the imagery in this movie is unbelievable. I would not recommend this for younger children as the story is very complex and the plot deals with a heavy subject.
245345,441번,Song of the Sea,8,-I liked the Song of the Sea. It was grate and a litel scarey but other than that it was good.
245479,443번,Sonic the Hedgehog,8,"-In the movie it says ""hell"", and almost said ""son of a b*""."
245480,443번,Sonic the Hedgehog,8,-Its a good movie i dont have anything else to say
245481,443번,Sonic the Hedgehog,8,-This movie has a lot of stuff
245482,443번,Sonic the Hedgehog,8,"-The movie was exciting and if you liked sonic or not you would like it a lot, it had good mix of scenes and makes the viewer intrigued on the movie and I think it would be for kids 9+ but it does have a bit of violence so if you don't like violence you might not like it as much and overall it was a good movie."
245483,443번,Sonic the Hedgehog,8,-Plot: Sonic is alone on planet earth after fleeing from a tribe that tried to capture him as a child. When the government discovers Sonic they hire Dr. Robotnik (Jim Carrey) to track him down. Sonic acquires the help of his friend Tom (James Marsden) to help him get back to his home planet.
245484,443번,Sonic the Hedgehog,8,-I liked it. Some unfinished cursing. Quite good.
245485,443번,Sonic the Hedgehog,8,"-fantastic, it had a lot of good things and it was a little good and a little good, but if you take one good away it is terrible. Scientificly people think that this movie is good, the end"
245486,443번,Sonic the Hedgehog,8,"-Parents need to know that this film is really good. James Marsden plays a character very similar to his in Hop, which could confuse younger viewers. There is a lot of peril/action. In one scene someone drinks. There is lot's of positive messages and role models. Some cut-off swearing like ""son of a -----"" and ""what the ----"". Lot's of consumerism. The whole movie is an avritisement for the video game."
245941,453번,Spaceballs,6,"-I found the humor rather boring and bad, a lot of random swearing and such. Wouldn't recommend at all but defiantly not for kids under 13."
245942,453번,Spaceballs,6,-There is lots of swear words as well as groin related jokes however if your kids are mature enough to no whats not appropriate and what is as well as if your okay maybe covering your kids eyes in a couple of seams. But other then that its a great movie that well leave you laughing.
245943,453번,Spaceballs,6,"-Spaceballs is a 1987 comedy movie directed by Mel Brooks and starring Rick Moranis, Bill Pullman, Mel Brooks, John Candy, and Daphne Zuniga."
245944,453번,Spaceballs,6,"-This is a decent comedy spoof. It is funny and interesting to see how the original Star Wars characters are portrayed in this parody. The movie has some mild innuendo and a good amount of language including f-ck once, sh-t, and asshole. It’s laugh-out-loud hilarious, but it’s only a 3 star movie."
245945,453번,Spaceballs,6,-this is the best mel brooks move. is is much funny.
245946,453번,Spaceballs,6,"-This is a good movie, but more for the older audience"
245947,453번,Spaceballs,6,"-This spoof on classic science-fiction movies can be very dumb and wacky, but that's what makes it so unique. The humor used throughout has very wacky concepts to it, but yet these concepts are very innovative when used, and are able to effectively satirize Star Wars, Alien, and more, with successful results. "
245948,453번,Spaceballs,6,-Spaceballs is a great Mel Brooks comedy with a laugh in a minute guarantee by all of the comedy lovers.
245949,453번,Spaceballs,6,"-Spaceballs is actually the first spoof movie I ever saw, and it was very funny, and in a creative way. Sure, some of the humor is predictable, but all of the humor is very creative. Mel Brooks has created humor that NO ONE has ever thought of doing. Like, when Dark Helmet accidentally hits a cameraman with his “Schwartz”, it is very creative and hilarious. Mel Brooks, Rick Moranis, John Candy and Bill Pullman were perfect for their roles and gave me something to laugh at several times throughout the movie. However, it gets pretty dirty halfway through. "
246099,460번,Spider-Man 2,8,-Before no way home I have decided watching all of the spider man movies. AS I SAJD BEFOFE I BARELY remember this series so I went in this expecting a great experience and it was good
246100,460번,Spider-Man 2,8,-has stilzied action/violence
246101,460번,Spider-Man 2,8,-Cinematography/Visuals: 4/5
246102,460번,Spider-Man 2,8,-It’s a fine movie and has a good villain. It’s not as violent as the first movie.
246103,460번,Spider-Man 2,8,"-I watched Spider-Man 2 back when I was probably 4 or 5. I remember the losing powers scene and just how good of a movie it was. But, going back to the movie 8 years later just shows how harsh it actually is. Let me give you a brief idea of what I think is harsh in this movie. Let me know what you think."
